user_id,date,merchant,amount,location,category
U005,5/3/2025,Costco,88.84,"Plano, TX",Groceries
U005,5/3/2025,Uber,273.56,"New York, NY",Transportation
U005,5/4/2025,Chipotle,209.43,"Austin, TX",Dining
U005,5/5/2025,Nike,268.58,"Beaverton, OR",Retail
U005,5/5/2025,Target,185.69,"Minneapolis, MN",Retail
U005,5/6/2025,Exxon,180.05,"Dallas, TX",Gas
U005,5/7/2025,Costco,31.98,"Plano, TX",Groceries
U005,5/8/2025,DoorDash,58.41,"Seattle, WA",Dining
U005,5/8/2025,Starbucks,225.19,"Austin, TX",Dining
U005,5/9/2025,Netflix,196.53,"Los Gatos, CA",Subscriptions
U005,5/9/2025,Airbnb,369.39,"San Francisco, CA",Travel
U005,5/9/2025,United Airlines,319.02,"Chicago, IL",Travel
U005,5/10/2025,Lyft,190.79,"San Francisco, CA",Transportation
U005,5/10/2025,Spotify,45.43,"New York, NY",Subscriptions
U005,5/11/2025,Apple,178.63,"Cupertino, CA",Electronics
U005,5/11/2025,Kroger,8,"Plano, TX",Groceries
U005,5/12/2025,Exxon,238.72,"Dallas, TX",Gas
U005,5/12/2025,Target,26.59,"Minneapolis, MN",Retail
U005,5/13/2025,Kroger,243.09,"Plano, TX",Groceries
U005,5/14/2025,Apple,55.37,"Cupertino, CA",Electronics
U005,5/14/2025,Nike,371.6,"Beaverton, OR",Retail
U005,5/14/2025,Costco,128.53,"Plano, TX",Groceries
U005,5/15/2025,Netflix,287.77,"Los Gatos, CA",Subscriptions
U005,5/16/2025,United Airlines,374.91,"Chicago, IL",Travel
U005,5/16/2025,Walmart,332.14,"Bentonville, AR",Retail
U005,5/16/2025,Lyft,207.61,"San Francisco, CA",Transportation
U005,5/17/2025,Starbucks,321.69,"Austin, TX",Dining
U005,5/18/2025,Apple,319.54,"Cupertino, CA",Electronics
U005,5/18/2025,H-E-B,129.55,"Austin, TX",Groceries
U005,5/19/2025,Netflix,323.59,"Los Gatos, CA",Subscriptions
U005,5/19/2025,Shell,283.51,"Dallas, TX",Gas
U005,5/20/2025,Sweetgreen,237.61,"New York, NY",Dining
U005,5/20/2025,Kroger,197.21,"Plano, TX",Groceries
U005,5/20/2025,Chipotle,200.41,"Austin, TX",Dining
U005,5/21/2025,Uber,183.81,"New York, NY",Transportation
U005,5/21/2025,Costco,284.57,"Plano, TX",Groceries
U005,5/21/2025,Nike,87.63,"Beaverton, OR",Retail
U005,5/22/2025,Sweetgreen,395.8,"New York, NY",Dining
U005,5/22/2025,Costco,332.69,"Plano, TX",Groceries
U005,5/22/2025,Nike,249.79,"Beaverton, OR",Retail
U005,5/23/2025,United Airlines,162.39,"Chicago, IL",Travel
U005,5/23/2025,Airbnb,196.57,"San Francisco, CA",Travel
U005,5/24/2025,Spotify,172.61,"New York, NY",Subscriptions
U005,5/24/2025,Sweetgreen,251.85,"New York, NY",Dining
U005,5/25/2025,Starbucks,113.65,"Austin, TX",Dining
U005,5/25/2025,DoorDash,335.17,"Seattle, WA",Dining
U005,5/25/2025,Spotify,54.23,"New York, NY",Subscriptions
U005,5/26/2025,Delta Airlines,18.98,"Atlanta, GA",Travel
U005,5/26/2025,Costco,322.83,"Plano, TX",Groceries
U005,5/27/2025,DoorDash,149.09,"Seattle, WA",Dining
U005,5/28/2025,Costco,136.52,"Plano, TX",Groceries
U005,5/28/2025,Starbucks,267,"Austin, TX",Dining
U005,5/28/2025,Delta Airlines,112.53,"Atlanta, GA",Travel
U005,5/29/2025,Kroger,388.59,"Plano, TX",Groceries
U005,5/29/2025,Shell,39.83,"Dallas, TX",Gas
U005,5/29/2025,H-E-B,239.74,"Austin, TX",Groceries
U005,5/30/2025,Exxon,373.84,"Dallas, TX",Gas
U005,5/30/2025,Apple,75.32,"Cupertino, CA",Electronics
U005,5/31/2025,Uber,87.87,"New York, NY",Transportation
U005,6/1/2025,DoorDash,146.71,"Seattle, WA",Dining
U005,6/1/2025,Apple,382.35,"Cupertino, CA",Electronics
U005,6/2/2025,Spotify,123.04,"New York, NY",Subscriptions
U005,6/2/2025,Sweetgreen,23.14,"New York, NY",Dining
U005,6/2/2025,Delta Airlines,152.67,"Atlanta, GA",Travel
U005,6/3/2025,Uber,303.1,"New York, NY",Transportation
U005,6/3/2025,Walmart,382.82,"Bentonville, AR",Retail
U005,6/4/2025,Nike,390.28,"Beaverton, OR",Retail
U005,6/5/2025,Target,360.41,"Minneapolis, MN",Retail
U005,6/5/2025,Netflix,67.25,"Los Gatos, CA",Subscriptions
U005,6/6/2025,Airbnb,135.65,"San Francisco, CA",Travel
U005,6/6/2025,Kroger,138.44,"Plano, TX",Groceries
U005,6/6/2025,Costco,290.18,"Plano, TX",Groceries
U005,6/7/2025,Amazon,145.68,"Seattle, WA",Online Shopping
U005,6/7/2025,Amazon,285.63,"Seattle, WA",Online Shopping
U005,6/7/2025,Amazon,291.22,"Seattle, WA",Online Shopping
U005,6/8/2025,H-E-B,145.27,"Austin, TX",Groceries
U005,6/9/2025,Uber,148.08,"New York, NY",Transportation
U005,6/10/2025,Sweetgreen,369.15,"New York, NY",Dining
U005,6/10/2025,Netflix,36.52,"Los Gatos, CA",Subscriptions
U005,6/11/2025,Netflix,29.31,"Los Gatos, CA",Subscriptions
U005,6/12/2025,Amazon,271.46,"Seattle, WA",Online Shopping
U005,6/12/2025,Lyft,214.9,"San Francisco, CA",Transportation
U005,6/13/2025,Exxon,203.44,"Dallas, TX",Gas
U005,6/13/2025,Kroger,391.51,"Plano, TX",Groceries
U005,6/13/2025,Walmart,265.61,"Bentonville, AR",Retail
U005,6/14/2025,Kroger,209.83,"Plano, TX",Groceries
U005,6/15/2025,Shell,208.14,"Dallas, TX",Gas
U005,6/15/2025,Kroger,37.02,"Plano, TX",Groceries
U005,6/15/2025,Costco,208.92,"Plano, TX",Groceries
U005,6/16/2025,Airbnb,54,"San Francisco, CA",Travel
U005,6/16/2025,Uber,59.57,"New York, NY",Transportation
U005,6/16/2025,Chipotle,114.99,"Austin, TX",Dining
U005,6/17/2025,Apple,109.36,"Cupertino, CA",Electronics
U005,6/18/2025,Shell,37.17,"Dallas, TX",Gas
U005,6/18/2025,Target,286.45,"Minneapolis, MN",Retail
U005,6/19/2025,Nike,237.96,"Beaverton, OR",Retail
U005,6/19/2025,Starbucks,185.33,"Austin, TX",Dining
U005,6/20/2025,United Airlines,304.72,"Chicago, IL",Travel
U005,6/20/2025,Costco,388.65,"Plano, TX",Groceries
U005,6/20/2025,Delta Airlines,353.61,"Atlanta, GA",Travel
U005,6/21/2025,Shell,200,"Dallas, TX",Gas
U005,6/21/2025,Sweetgreen,362.36,"New York, NY",Dining
U005,6/22/2025,Sweetgreen,82.87,"New York, NY",Dining
U005,6/22/2025,Amazon,35.97,"Seattle, WA",Online Shopping
U005,6/22/2025,H-E-B,98.3,"Austin, TX",Groceries
U005,6/23/2025,Lyft,181.4,"San Francisco, CA",Transportation
U005,6/23/2025,Uber,298.63,"New York, NY",Transportation
U005,6/23/2025,Walmart,215.52,"Bentonville, AR",Retail
U005,6/24/2025,Delta Airlines,193.59,"Atlanta, GA",Travel
U005,6/24/2025,Sweetgreen,103.88,"New York, NY",Dining
U005,6/25/2025,Costco,6.06,"Plano, TX",Groceries
U005,6/25/2025,Kroger,9.31,"Plano, TX",Groceries
U005,6/25/2025,Netflix,394.13,"Los Gatos, CA",Subscriptions
U005,6/26/2025,Netflix,347.69,"Los Gatos, CA",Subscriptions
U005,6/26/2025,Nike,329.24,"Beaverton, OR",Retail
U005,6/26/2025,Spotify,310.55,"New York, NY",Subscriptions
U005,6/27/2025,Lyft,339.52,"San Francisco, CA",Transportation
U005,6/28/2025,DoorDash,378.39,"Seattle, WA",Dining
U005,6/28/2025,Exxon,221.75,"Dallas, TX",Gas
U005,6/28/2025,Walmart,34.32,"Bentonville, AR",Retail
U005,6/29/2025,Starbucks,337.41,"Austin, TX",Dining
U005,6/29/2025,Airbnb,183.25,"San Francisco, CA",Travel
U005,6/29/2025,H-E-B,31.04,"Austin, TX",Groceries
